@relation feature_vector

@attribute Subject {system,it,data,sharing,program,agreements,standards,Resources,A-130,Standards,providers,maintenance,personnel,community,management,provider,CDN,product,remove,peering,crowds,replication,research,Peering,condition,increases,relationships,instance,PA,System,protocols,information,CDNs,functions,s,host,policies,ensures,delegation,conjunction,terms,algorithms,Mediator,resources,entities,arrangement,rols,content,decision,traffic,Registry,servers,access,Repository,Agent,requirements,negotiations,distribution,redirection,assignment,â,Server,registry,transmission,vessel,acknowledgement,provide,fishing,solution,header,ERS,file,documents,other,methods,Master,report,corrections,messages,facilities,deletions,message,communications,facility,BE,Frames,network,accumulation,recirculation,This,processes,Fourier,Transform,process,amount,GUI,operator,screen,users,RLCS,levels,software,change,rate,status,command,user,computers,checked,alarms,more,verification,logs,computer,ID,DCUs,pressure,Temperature,Voltages,alarm,device,log,Track,units,Log,Operation,sequence,password,stamp,way,values,Administrator,changes,reports,function,control,TCS,Software,application,hardware,power,causing,display,using,indicate,fault,AV,plan,provides,game,question,story,questions,reply,Ability,people,calendars,files,admin,accounts/addresses,print,retention,requests,agencies,backup,e-mail,Update,diligence,maintain,elements,Services,Authority,Department,systems,Provider,Personnel,date,Activation,field,LRN,validate,Block,SPID,modification,version,Indicator,Versions,input,authorization,Code,Version,interface,instruments,Settlement,majority,activity,participants,Market,costs,creating,trading,practices,procedures,integrity,environment,ISIN,purposes,MMF,JSE,immediacy,ISINs,interaction,STRATE,Issuance,Model,components,component,Participants,department,ANNA,ISO,rules,arrangements,MMI,Discount,bought,Yield,coupon,value,home,center,temperature,thermostats}
@attribute S-TAG {NN,PRP,NNS,VBG,NNP,NNPS,VB,VBZ,VBP,JJ,DT,VBN,JJR}
@attribute S-NER {O,TITLE,ORGANIZATION,MISC,STATE_OR_PROVINCE,PERSON}
@attribute S-Type {'abstract entity',null,'physical entity'}
@attribute Verb {use,for,have,shall,mitigate,from,publish,collects,at,prioritize,support,becoming,within,collect,complete,to,handle,accept,with,establish,sharing,maintain,provide,define,accommodate,test,operate,in,of,null,about,â,peering,CDN,remove,enabling,allow,on,determining,be,requires,share,allows,through,achieve,consider,specify,identifies,passes,discover,performs,predicting,configure,participating,regarding,enables,exchange,do,improving,decrease,reduce,is,initiates,In,ensures,under,are,perform,between,as,generates,encapsulates,discovering,register,supplies,provides,establishing,acquire,by,using,assist,serving,disseminating,publishes,registers,capture,request,match,generate,facilitate,Generate,logsheet,declaration,providing,via,transmit,than,permit,must,containing,receive,been,transmissions,send,notify,verify,guarantee,received,against,assemble,into,contains,along,replace,apply,adjustments,make,prior,will,should,Transform,display,acknowledge,include,change,process,monitor,update,control,check,abort,indicate,indicates,outside,opening,operator,present,has,determine,override,Failed,Initialize,reading,identify,proceed,initialize,contain,Schedule,execute,fails,can,resume,issue,command,sequence,employ,hash,testing,upload,controlling,Upon,enter,was,upon,During,inform,attempts,recording,impacting,conduct,storing,minimum,retrieve,compute,analyze,skip,receives,selects,follow,click,chooses,displays,give,choose,user,diect,wait,makes,opens,inbox,migrate,admin,folders,create,customize,meet,select,search,From,move,dispose,recover,restore,Delete,fulfill,integrate,data,log,download,default,receiving,modify,supports,add,delete,query,reject,suppress,require,Create,set,re-send,value,view,see,message,being,leave,registered,improve,creating,approved,automatically,estimates,distinguish,requested,like,would,represent,develop,by/to,To,identified,fixed,communication,throughout}
@attribute V-TAG {VB,IN,MD,VBZ,VBG,TO,NN,null,VBP,VBN,NNS,RB,VBD}
@attribute V-CAT {transitive,null,intransitive}
@attribute V-Process {N,Y,null}
@attribute Object {longitude,timestamps,minimum,administrator,able,attacks,shutdown,data,it,rate,handling,observations,available,sources,minutes,them,receipt,seconds,check,request,minute,information,requests,users,operations,environment,tools,support,service,staff,methods,criteria,rules,standards,documentation,system,technologies,contributions,delivery,Plan,A-130,Resources,requirements,Management,outlined,Institute,NIST,Standards,B,providers,network,metadata,restrictions,communications,access,€,assists,CDNs,resources,CDN,peering,internetworking,need,demand,â,compensation,participants,undertaken,research,s,scale/reach,sharing,increases,entities,administration,interactions,relationships,coordination,activities,roles,PA,peers,process,performance,protocols,participating,availability,validation,load,cost,server,replicates,event,trigger,hotspot,content,end-users,host,permitted,policies,agent,mediator,SLA-allocator,enforced,caching,selection,serversâ,servers,basis,PA.,conjunction,established,there,replicated,taken,redirected,resource,details,created,arrangement,administer,set,module,negotiations,PAs,used,conduit,approach,others,performed,DNS,clusters,cluster,levels,gateways,SR.,provider,validated,transmission,vessel,times,transmitted,message,acknowledged,operation,delete,record/report,transmissions,acknowledgement,Receipt,entry,logbook,screens,features,dates,other,populated,printer,file,means,required,Logbook,copies,country,transport,act,logsheet,declaration,Cod,returns,copy,email,string,contents,header,attribute,of,suffix,encrypted,PGP,Master,type,capture,corrections,items,interface,identifiable,trip,submission,messages,report,voyage,reports,up,generated,End,sent,deletions,deletion,operational,establish,facility,use,supplied,Correlator,e2e,output,frames,packets,part,System,statistics,tolerances,all,accumulation,comparison,changes,series,sets,ordered,values,extent,invalids,counts,normalizations,count,based,mode,adjustments,mitigation,processes,constructed,lag,input,any,piped,self,parameter,obtained,M&C,window,operator,alarm,screen,user,status,sensors,RLCS,database,elements,state,integrity,controllers,stored,level,unknown,devices,computers,updated,met,failure,units,changed,thresholds,limits,cabinets,occurs,actions,security,proceed,sequence,device,Requests,Status,Devices,identified,id,field,unit,make,sure,tables,designed,time,automatically,warning,events,Log,sequences,GUI,halted,corrected,memory,period,opening,command,occurred,resume,format,password,function,characters,verification,version,exported,Predator,capable,AVs,payload,control,configurations,necessary,capabilities,power,application,State,Mode,terminated,interruption,startup,attempts,result,interaction,execute,launched,functionality,modes,determination,Detection,condition,removed,placed,allow,functions,plan,received,interfaces,processing,plans,retrieval,names,redundancy,capability,import,links,number,viewing,discretion,validity,range,selected,uplink,area,return,flight,movie,clik,component,link,button,click,begin,page,answer,answers,question,directions,points,plot,correctly,answered,questions,proceeded,score,conclusion,story,related,exit,chance,selects,menus,pages,progress,context,complete,sense,send,product,folders,migrate,agency,organization,people,aid,lists,views,applications,embedded,testing,e-mails,e-mail,accessed,accounts/addresses,intervals,archive,attachments,retention,separate,regulations,results,Date,Subject,search,production,read,location,storage,policy,records,needed,logs,services,ActiveSync,accounts,certified,case,markings,trail,discovery,subscriptions,systems,experience,fields,corresponding,Proof,Concept,Feedback,Snow,SMART,Transit,DDOT,fleet,fleetsä,fleets,Commission,County,RWIS,Department,Weather,D,enumerated,Origin,Center,WMTMS,Corporationä,Highways,TMS,TMC,transactions,sub-directory,Provider,FALSE,Indicator,indicate,Administrator,record,Representation,Interface,Personnel,SOA,NPA-NXX,date,equal,greater,SMS,Filters,downloads,download,Information,Origination,execution,Creation,Date/Time,Activation,value,scheduling,LRN,re-scheduling,a,NPAC,initiated,Event,re-schedule,Create,Block,mechanism,valid,options,days,NPA-NXX-X,personnel,Modification,Deletion,List,updates,Active,broadcasts,validations,Timestamp,completion,broadcast,modification,modified,creation,notification,re-sends,determine,re-send,Blocks,Versions,associated,list,ID,see,modify,fails,deleted,are,affected,Version,subscription,months,tunable,hour,Code,intact,conflict,timestamp,Mashbot,bar,day,traded-settled,gross,seller-buyer,physical,market,issuer-buyer,banks,practices,risks,Market,liquidity,instruments,tradability,costs,trading,benefit,marketability,DvP,known,issued,electronically,clearing,sale-delivery,securities,purposes,SAFIRES,methodology,CSDPs,protocol,SWIFT,User,MMF,JSE,approval,NMPG,respectively,finalisation,ISINs,ISIN,response,immediacy,issuance,settlement,essential,requirement,ZAE,prefix,ZAM,bonds,ZAG,agreed,STRATE,perspective,limited,2004,implemented,capacity,participation,adaptation,NNA,Model,incorporated,Engine,program,request-notification,identification,regarding,notes,provided,SLA,Agreement,BCP,categories,bought,discount,term,maturity,repayable,payable,instrument,call,maturing,temperature,computer,web,DH,called,controllers-sensors,equipped,communication,read-saved,phone,PDA,rooms,home,spaces,controlled}
@attribute O-TAG {NN,NNS,JJ,PRP,VBG,NNP,VBN,NNPS,$,VBZ,VB,RB,IN,DT,VBD,JJR,VBP,CD}
@attribute O-NER {O,TITLE,CAUSE_OF_DEATH,DURATION,ORGANIZATION,MONEY,MISC,STATE_OR_PROVINCE,DATE,LOCATION,PERSON}
@attribute O-Type {'abstract entity',null,'physical entity'}
@attribute Label {true,false}

@data
ISIN,NN,O,null,for,IN,null,N,purposes,NNS,O,'abstract entity',false
ISIN,NN,O,null,is,VBZ,intransitive,N,used,VBN,O,null,false
ISIN,NN,O,null,is,VBZ,intransitive,N,purposes,NNS,O,'abstract entity',false
MMF,NN,O,null,requires,VBZ,transitive,Y,methodology,NN,O,'abstract entity',false
ISIN,NN,O,null,by,IN,null,N,CSDPs,NNS,O,null,false
ISIN,NN,O,null,for,IN,null,N,purposes,NNS,O,'abstract entity',false
MMF,NN,O,null,requires,VBZ,transitive,Y,methodology,NN,O,'abstract entity',false
MMF,NNP,O,null,approved,VBN,intransitive,Y,standards,NNS,O,'abstract entity',false
MMF,NNP,O,null,as,IN,null,N,protocol,NN,O,'abstract entity',false
MMF,NNP,O,null,approved,VBN,intransitive,Y,SWIFT,NNP,O,'physical entity',false
content,NN,O,'abstract entity',with,IN,null,N,User,NN,O,'physical entity',false
content,NN,O,'abstract entity',require,VB,transitive,Y,MMF,NN,O,null,false
content,NN,O,'abstract entity',require,VB,transitive,Y,JSE,NNP,ORGANIZATION,null,false
content,NN,O,'abstract entity',require,VB,transitive,Y,JSE,NNP,ORGANIZATION,null,false
content,NN,O,'abstract entity',require,VB,transitive,Y,approval,NN,O,'abstract entity',false
content,NN,O,'abstract entity',require,VB,transitive,Y,JSE,NNP,ORGANIZATION,null,false
content,NN,O,'abstract entity',require,VB,transitive,Y,NMPG,NN,O,null,false
content,NN,O,'abstract entity',require,VB,transitive,Y,respectively,RB,O,null,false
content,NN,O,'abstract entity',require,VB,transitive,Y,finalisation,NN,O,'abstract entity',false
JSE,NNP,ORGANIZATION,null,provide,VBP,transitive,Y,ISINs,NNS,MISC,null,false
JSE,NNP,ORGANIZATION,null,as,IN,null,N,ISIN,NN,O,null,false
JSE,NNP,ORGANIZATION,null,in,IN,null,N,response,NN,O,'physical entity',false
JSE,NNP,ORGANIZATION,null,as,IN,null,N,immediacy,NN,O,'abstract entity',false
JSE,NNP,ORGANIZATION,null,in,IN,null,N,request,NN,O,'abstract entity',false
JSE,NNP,ORGANIZATION,null,as,IN,null,N,issuance,NN,O,'abstract entity',false
JSE,NNP,ORGANIZATION,null,in,IN,null,N,response,NN,O,'physical entity',false
JSE,NNP,ORGANIZATION,null,automatically,RB,null,N,ISINs,NNS,MISC,null,false
JSE,NNP,ORGANIZATION,null,as,IN,null,N,issuance,NN,O,'abstract entity',false
JSE,NNP,ORGANIZATION,null,in,IN,null,N,request,NN,O,'abstract entity',false
JSE,NNP,ORGANIZATION,null,in,IN,null,N,request,NN,O,'abstract entity',false
JSE,NNP,ORGANIZATION,null,as,IN,null,N,ISIN,NN,O,null,false
JSE,NNP,ORGANIZATION,null,as,IN,null,N,immediacy,NN,O,'abstract entity',false
JSE,NNP,ORGANIZATION,null,in,IN,null,N,request,NN,O,'abstract entity',false
immediacy,NN,O,'abstract entity',for,IN,null,N,settlement,NN,O,'abstract entity',false
immediacy,NN,O,'abstract entity',for,IN,null,N,settlement,NN,O,'abstract entity',false
immediacy,NN,O,'abstract entity',for,IN,null,N,clearing,NN,O,'physical entity',false
immediacy,NN,O,'abstract entity',for,IN,null,N,settlement,NN,O,'abstract entity',false
immediacy,NN,O,'abstract entity',for,IN,null,N,settlement,NN,O,'abstract entity',false
immediacy,NN,O,'abstract entity',is,VBZ,intransitive,N,essential,JJ,O,'physical entity',false
immediacy,NN,O,'abstract entity',for,IN,null,N,instruments,NNS,O,'physical entity',false
immediacy,NN,O,'abstract entity',for,IN,null,N,clearing,NN,O,'physical entity',false
immediacy,NN,O,'abstract entity',for,IN,null,N,instruments,NNS,O,'physical entity',false
immediacy,NN,O,'abstract entity',for,IN,null,N,instruments,NNS,O,'physical entity',false
immediacy,NN,O,'abstract entity',for,IN,null,N,instruments,NNS,O,'physical entity',false
MMF,NN,O,null,estimates,VBZ,transitive,Y,requirement,NN,O,'abstract entity',true
ISINs,NNS,O,null,distinguish,VB,transitive,Y,instruments,NNS,O,'physical entity',true
ISINs,NNS,O,null,as,IN,null,N,ZAE,NN,O,null,false
MMF,NNP,O,null,requested,VBN,transitive,N,prefix,NN,O,'abstract entity',false
MMF,NNP,O,null,requested,VBN,transitive,N,use,NN,O,'abstract entity',false
MMF,NNP,O,null,requested,VBN,transitive,N,ZAM,NN,O,null,false
ISINs,NNS,O,null,as,IN,null,N,bonds,NNS,O,'physical entity',false
ISINs,NNS,O,null,as,IN,null,N,bonds,NNS,O,'physical entity',false
ISINs,NNS,O,null,as,IN,null,N,ZAE,NN,O,null,false
MMF,NNP,O,null,like,IN,transitive,N,ZAG,NN,O,'abstract entity',false
it,PRP,O,'abstract entity',has,VBZ,transitive,N,agreed,VBN,O,null,false
interaction,NN,O,'abstract entity',would,MD,null,N,issuance,NN,O,'abstract entity',false
interaction,NN,O,'abstract entity',would,MD,null,N,STRATE,NN,PERSON,null,false
interaction,NN,O,'abstract entity',would,MD,null,N,ISINs,NNS,O,null,false
interaction,NN,O,'abstract entity',would,MD,null,N,issuance,NN,O,'abstract entity',false
interaction,NN,O,'abstract entity',would,MD,null,N,perspective,NN,O,'abstract entity',false
interaction,NN,O,'abstract entity',would,MD,null,N,ISINs,NNS,O,null,false
interaction,NN,O,'abstract entity',would,MD,null,N,ISINs,NNS,O,null,false
interaction,NN,O,'abstract entity',would,MD,null,N,issuance,NN,O,'abstract entity',false
interaction,NN,O,'abstract entity',would,MD,null,N,JSE,NNP,ORGANIZATION,null,false
interaction,NN,O,'abstract entity',would,MD,null,N,STRATE,NN,PERSON,null,false
interaction,NN,O,'abstract entity',would,MD,null,N,JSE,NNP,ORGANIZATION,null,false
interaction,NN,O,'abstract entity',would,MD,null,N,STRATE,NN,PERSON,null,false
interaction,NN,O,'abstract entity',would,MD,null,N,JSE,NNP,ORGANIZATION,null,false
interaction,NN,O,'abstract entity',would,MD,null,N,limited,VBN,O,'physical entity',false
interaction,NN,O,'abstract entity',would,MD,null,N,ISINs,NNS,O,null,false
interaction,NN,O,'abstract entity',would,MD,null,N,limited,VBN,O,'physical entity',false
STRATE,NN,PERSON,null,with,IN,null,N,JSE,NNP,ORGANIZATION,null,false
interaction,NN,O,'abstract entity',would,MD,null,N,issuance,NN,O,'abstract entity',false
interaction,NN,O,'abstract entity',would,MD,null,N,ISINs,NNS,O,null,false
interaction,NN,O,'abstract entity',would,MD,null,N,issuance,NN,O,'abstract entity',false
interaction,NN,O,'abstract entity',would,MD,null,N,STRATE,NN,PERSON,null,false
interaction,NN,O,'abstract entity',would,MD,null,N,issuance,NN,O,'abstract entity',false
interaction,NN,O,'abstract entity',would,MD,null,N,issuance,NN,O,'abstract entity',false
interaction,NN,O,'abstract entity',would,MD,null,N,ISINs,NNS,O,null,false
interaction,NN,O,'abstract entity',would,MD,null,N,JSE,NNP,ORGANIZATION,null,false
interaction,NN,O,'abstract entity',would,MD,null,N,ISINs,NNS,O,null,false
interaction,NN,O,'abstract entity',would,MD,null,N,issuance,NN,O,'abstract entity',false
interaction,NN,O,'abstract entity',would,MD,null,N,ISINs,NNS,O,null,false
interaction,NN,O,'abstract entity',would,MD,null,N,perspective,NN,O,'abstract entity',false
Issuance,NN,ORGANIZATION,'abstract entity',will,MD,transitive,N,2004,CD,DATE,null,false
Issuance,NN,ORGANIZATION,'abstract entity',will,MD,transitive,N,implemented,VBN,O,null,false
Issuance,NN,ORGANIZATION,'abstract entity',will,MD,transitive,N,JSE,NNP,ORGANIZATION,null,false
Issuance,NN,ORGANIZATION,'abstract entity',will,MD,transitive,N,2004,CD,DATE,null,false
Issuance,NN,ORGANIZATION,'abstract entity',will,MD,transitive,N,2004,CD,DATE,null,false
Issuance,NN,ORGANIZATION,'abstract entity',will,MD,transitive,N,2004,CD,DATE,null,false
Issuance,NN,ORGANIZATION,'abstract entity',will,MD,transitive,N,JSE,NNP,ORGANIZATION,null,false
Issuance,NN,ORGANIZATION,'abstract entity',will,MD,transitive,N,2004,CD,DATE,null,false
Issuance,NN,ORGANIZATION,'abstract entity',will,MD,transitive,N,2004,CD,DATE,null,false
Issuance,NN,ORGANIZATION,'abstract entity',will,MD,transitive,N,2004,CD,DATE,null,false
Issuance,NN,ORGANIZATION,'abstract entity',will,MD,transitive,N,2004,CD,DATE,null,false
Issuance,NN,ORGANIZATION,'abstract entity',will,MD,transitive,N,implemented,VBN,O,null,false
Model,NNP,TITLE,'abstract entity',in,IN,null,N,capacity,NN,O,'abstract entity',false
Model,NNP,TITLE,'abstract entity',represent,VB,intransitive,Y,participation,NN,O,'abstract entity',false
Model,NNP,TITLE,'abstract entity',is,VBZ,intransitive,N,adaptation,NN,O,'abstract entity',false
Model,NNP,TITLE,'abstract entity',represent,VB,intransitive,Y,JSE,NNP,ORGANIZATION,null,false
Model,NNP,TITLE,'abstract entity',in,IN,null,N,NNA,NN,ORGANIZATION,null,false
Model,NNP,TITLE,'abstract entity',of,IN,null,N,Model,NNP,TITLE,'abstract entity',false
components,NNS,O,'abstract entity',into,IN,null,N,â,NN,O,null,false
components,NNS,O,'abstract entity',are,VBP,intransitive,N,incorporated,VBN,O,null,false
component,NN,O,'abstract entity',to,TO,null,N,system,NN,O,'abstract entity',false
Participants,NNS,O,'physical entity',with,IN,null,N,component,NN,O,'abstract entity',false
Participants,NNS,O,'physical entity',through,IN,null,N,Engine,NNP,O,'physical entity',false
Participants,NNS,O,'physical entity',through,IN,null,N,Engine,NNP,O,'physical entity',false
Participants,NNS,O,'physical entity',with,IN,null,N,component,NN,O,'abstract entity',false
Participants,NNS,O,'physical entity',with,IN,null,N,component,NN,O,'abstract entity',false
Participants,NNS,O,'physical entity',through,IN,null,N,Engine,NNP,O,'physical entity',false
Participants,NNS,O,'physical entity',through,IN,null,N,Engine,NNP,O,'physical entity',false
Participants,NNS,O,'physical entity',with,IN,null,N,component,NN,O,'abstract entity',false
department,NN,O,'abstract entity',develop,VB,intransitive,N,instruments,NNS,O,'physical entity',false
department,NN,O,'abstract entity',develop,VB,intransitive,N,issuance,NN,O,'abstract entity',false
department,NN,O,'abstract entity',develop,VB,intransitive,N,ISINs,NNS,O,null,false
department,NN,O,'abstract entity',develop,VB,intransitive,N,instruments,NNS,O,'physical entity',false
department,NN,O,'abstract entity',develop,VB,intransitive,N,issuance,NN,O,'abstract entity',false
department,NN,O,'abstract entity',develop,VB,intransitive,N,instruments,NNS,O,'physical entity',false
department,NN,O,'abstract entity',develop,VB,intransitive,N,issuance,NN,O,'abstract entity',false
department,NN,O,'abstract entity',develop,VB,intransitive,N,ISINs,NNS,O,null,false
department,NN,O,'abstract entity',shall,MD,null,N,required,VBN,O,null,false
department,NN,O,'abstract entity',develop,VB,intransitive,N,ISINs,NNS,O,null,false
department,NN,O,'abstract entity',develop,VB,intransitive,N,instruments,NNS,O,'physical entity',false
department,NN,O,'abstract entity',develop,VB,intransitive,N,program,NN,O,'abstract entity',false
department,NN,O,'abstract entity',develop,VB,intransitive,N,program,NN,O,'abstract entity',false
department,NN,O,'abstract entity',develop,VB,intransitive,N,instruments,NNS,O,'physical entity',false
department,NN,O,'abstract entity',shall,MD,null,N,required,VBN,O,null,false
department,NN,O,'abstract entity',develop,VB,intransitive,N,ISINs,NNS,O,null,false
department,NN,O,'abstract entity',develop,VB,intransitive,N,instruments,NNS,O,'physical entity',false
department,NN,O,'abstract entity',develop,VB,intransitive,N,issuance,NN,O,'abstract entity',false
department,NN,O,'abstract entity',develop,VB,intransitive,N,instruments,NNS,O,'physical entity',false
department,NN,O,'abstract entity',develop,VB,intransitive,N,instruments,NNS,O,'physical entity',false
messages,NNS,O,'abstract entity',by/to,VBP,null,N,STRATE,NNP,O,null,false
STRATE,NNP,O,null,for,IN,null,N,request-notification,NN,O,null,false
STRATE,NNP,O,null,for,IN,null,N,ISINs,NNS,O,null,false
STRATE,NNP,O,null,for,IN,null,N,request-notification,NN,O,null,false
STRATE,NNP,O,null,for,IN,null,N,ISINs,NNS,O,null,false
STRATE,NNP,O,null,for,IN,null,N,ISINs,NNS,O,null,false
STRATE,NNP,O,null,for,IN,null,N,request-notification,NN,O,null,false
messages,NNS,O,'abstract entity',by/to,VBP,null,N,STRATE,NNP,O,null,false
STRATE,NNP,O,null,for,IN,null,N,ISINs,NNS,O,null,false
STRATE,NNP,O,null,for,IN,null,N,request-notification,NN,O,null,false
messages,NNS,O,'abstract entity',by/to,VBP,null,N,STRATE,NNP,O,null,false
messages,NNS,O,'abstract entity',by/to,VBP,null,N,STRATE,NNP,O,null,false
JSE,NNP,ORGANIZATION,null,for,IN,null,N,â,NN,O,null,false
JSE,NNP,ORGANIZATION,null,for,IN,null,N,â,NN,O,null,false
JSE,NNP,ORGANIZATION,null,for,IN,null,N,â,NN,O,null,false
JSE,NNP,ORGANIZATION,null,for,IN,null,N,â,NN,O,null,false
JSE,NNP,ORGANIZATION,null,To,TO,null,N,identification,NN,O,'abstract entity',false
JSE,NNP,ORGANIZATION,null,for,IN,null,N,â,NN,O,null,false
JSE,NNP,ORGANIZATION,null,for,IN,null,N,â,NN,O,null,false
ANNA,NNP,ORGANIZATION,'abstract entity',determine,VBD,transitive,Y,rules,NNS,O,'abstract entity',true
ANNA,NNP,ORGANIZATION,'abstract entity',determine,VBD,transitive,Y,regarding,VBG,O,null,false
ISO,NN,ORGANIZATION,null,determine,VB,transitive,Y,regarding,VBG,O,null,false
ISO,NN,ORGANIZATION,null,determine,VB,transitive,Y,rules,NNS,O,'abstract entity',true
rules,NNS,O,'abstract entity',with,IN,null,N,notes,NNS,O,'abstract entity',false
rules,NNS,O,'abstract entity',will,MD,transitive,N,provided,VBN,O,null,false
rules,NNS,O,'abstract entity',will,MD,transitive,N,JSE,NNP,ORGANIZATION,null,false
rules,NNS,O,'abstract entity',will,MD,transitive,N,JSE,NNP,ORGANIZATION,null,false
rules,NNS,O,'abstract entity',will,MD,transitive,N,provided,VBN,O,null,false
STRATE,NNP,PERSON,null,into,IN,null,N,SLA,NNP,ORGANIZATION,null,false
JSE,NNP,ORGANIZATION,null,into,IN,null,N,SLA,NNP,ORGANIZATION,null,false
STRATE,NNP,PERSON,null,into,IN,null,N,Agreement,NNP,O,'abstract entity',false
JSE,NNP,ORGANIZATION,null,into,IN,null,N,Agreement,NNP,O,'abstract entity',false
arrangements,NNS,O,'abstract entity',include,VB,transitive,Y,Plan,NN,O,'abstract entity',false
arrangements,NNS,O,'abstract entity',include,VB,transitive,Y,BCP,NN,O,null,false
management,NN,O,'abstract entity',of,IN,null,N,instruments,NNS,O,'physical entity',false
MMF,NN,O,null,identified,VBN,intransitive,Y,instruments,NNS,O,'physical entity',false
MMF,NN,O,null,identified,VBN,intransitive,Y,categories,NNS,O,'abstract entity',false
MMF,NN,O,null,identified,VBN,intransitive,Y,categories,NNS,O,'abstract entity',false
MMF,NN,O,null,identified,VBN,intransitive,Y,instruments,NNS,O,'physical entity',false
MMI,NNP,ORGANIZATION,null,is,VBZ,intransitive,N,bought,VBN,O,null,false
MMI,NNP,ORGANIZATION,null,at,IN,null,N,discount,NN,O,'abstract entity',false
MMI,NNP,ORGANIZATION,null,is,VBZ,intransitive,N,discount,NN,O,'abstract entity',false
Discount,NN,O,'abstract entity',fixed,VBN,transitive,Y,term,NN,O,'abstract entity',false
MMI,NNP,ORGANIZATION,null,is,VBZ,intransitive,N,bought,VBN,O,null,false
MMI,NNP,ORGANIZATION,null,at,IN,null,N,value,NN,O,'abstract entity',false
bought,VBN,O,null,on,IN,null,N,maturity,NN,O,'abstract entity',false
bought,VBN,O,null,is,VBZ,intransitive,N,repayable,JJ,O,null,false
MMI,NNP,ORGANIZATION,null,at,IN,null,N,value,NN,O,'abstract entity',false
MMI,NNP,ORGANIZATION,null,is,VBZ,intransitive,N,bought,VBN,O,null,false
MMI,NNP,ORGANIZATION,null,is,VBZ,intransitive,N,bought,VBN,O,null,false
MMI,NNP,ORGANIZATION,null,at,IN,null,N,value,NN,O,'abstract entity',false
Yield,NN,O,'abstract entity',fixed,VBN,transitive,Y,term,NN,O,'abstract entity',false
coupon,NN,O,'abstract entity',at,IN,null,N,intervals,NNS,O,'abstract entity',false
Yield,NN,O,'abstract entity',fixed,VBN,transitive,Y,term,NN,O,'abstract entity',false
MMI,NNP,ORGANIZATION,null,at,IN,null,N,value,NN,O,'abstract entity',false
Yield,NN,O,'abstract entity',fixed,VBN,transitive,Y,rate,NN,O,'abstract entity',false
MMI,NNP,ORGANIZATION,null,is,VBZ,intransitive,N,value,NN,O,'abstract entity',false
coupon,NN,O,'abstract entity',is,VBZ,intransitive,N,payable,JJ,O,'abstract entity',false
MMI,NNP,ORGANIZATION,null,is,VBZ,intransitive,N,value,NN,O,'abstract entity',false
MMI,NNP,ORGANIZATION,null,is,VBZ,intransitive,N,bought,VBN,O,null,false
value,NN,O,'abstract entity',is,VBZ,intransitive,N,repayable,JJ,O,null,false
value,NN,O,'abstract entity',on,IN,null,N,maturity,NN,O,'abstract entity',false
value,NN,O,'abstract entity',is,VBZ,intransitive,N,repayable,JJ,O,null,false
value,NN,O,'abstract entity',on,IN,null,N,maturity,NN,O,'abstract entity',false
MMI,NNP,ORGANIZATION,null,is,VBZ,intransitive,N,bought,VBN,O,null,false
MMI,NNP,ORGANIZATION,null,is,VBZ,intransitive,N,value,NN,O,'abstract entity',false
MMI,NNP,ORGANIZATION,null,is,VBZ,intransitive,N,value,NN,O,'abstract entity',false
rate,NN,O,'abstract entity',is,VBZ,intransitive,N,payable,JJ,O,'abstract entity',false
MMI,NNP,ORGANIZATION,null,at,IN,null,N,value,NN,O,'abstract entity',false
rate,NN,O,'abstract entity',is,VBZ,intransitive,N,payable,JJ,O,'abstract entity',false
rate,NN,O,'abstract entity',at,IN,null,N,intervals,NNS,O,'abstract entity',false
rate,NN,O,'abstract entity',at,IN,null,N,intervals,NNS,O,'abstract entity',false
MMI,NNP,ORGANIZATION,null,at,IN,null,N,value,NN,O,'abstract entity',false
MMI,NNP,ORGANIZATION,null,is,VBZ,intransitive,N,bought,VBN,O,null,false
value,NN,O,'abstract entity',is,VBZ,intransitive,N,repayable,JJ,O,null,false
value,NN,O,'abstract entity',on,IN,null,N,maturity,NN,O,'abstract entity',false
value,NN,O,'abstract entity',is,VBZ,intransitive,N,repayable,JJ,O,null,false
value,NN,O,'abstract entity',on,IN,null,N,maturity,NN,O,'abstract entity',false
MMI,NNP,ORGANIZATION,null,is,VBZ,intransitive,N,bought,VBN,O,null,false
MMI,NNP,ORGANIZATION,null,is,VBZ,intransitive,N,value,NN,O,'abstract entity',false
MMI,NNP,ORGANIZATION,null,is,VBZ,intransitive,N,value,NN,O,'abstract entity',false
rate,NN,O,'abstract entity',is,VBZ,intransitive,N,payable,JJ,O,'abstract entity',false
MMI,NNP,ORGANIZATION,null,at,IN,null,N,value,NN,O,'abstract entity',false
rate,NN,O,'abstract entity',is,VBZ,intransitive,N,payable,JJ,O,'abstract entity',false
rate,NN,O,'abstract entity',at,IN,null,N,intervals,NNS,O,'abstract entity',false
rate,NN,O,'abstract entity',at,IN,null,N,intervals,NNS,O,'abstract entity',false
MMI,NNP,ORGANIZATION,null,at,IN,null,N,value,NN,O,'abstract entity',false
MMI,NNP,ORGANIZATION,null,is,VBZ,intransitive,N,bought,VBN,O,null,false
value,NN,O,'abstract entity',with,IN,null,N,instrument,NN,O,'physical entity',false
value,NN,O,'abstract entity',are,VBP,intransitive,N,call,NN,O,'physical entity',false
value,NN,O,'abstract entity',on,IN,null,N,maturity,NN,O,'abstract entity',false
